VegetationID,EpochID,Name,Physiognomy,LandUseGroup
7457,1,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian,Hardwood Flatwoods
7458,1,West Gulf Coastal Plain Pine Flatwoods,Conifer,Pine Flatwoods
7459,1,Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Riparian,Cypress
7460,1,Southern Coastal Plain Nonriverine Cypress Dome,Riparian,Cypress
7461,1,Southern Coastal Plain Seepage Swamp and Baygall Woodland,Riparian,Atlantic Swamp Forests
7462,1,West Gulf Coastal Plain Seepage Swamp and Baygall,Riparian,Atlantic Swamp Forests
7463,1,Central Appalachian Dry Oak Forest,Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland
7464,1,Acadian Sub-Boreal Spruce Barrens,Conifer,Spruce Flats and Barrens
7465,1,Acadian Sub-Boreal Spruce Flat,Conifer,Spruce Flats and Barrens
7466,1,Great Lakes Wooded Dune and Swale,Riparian,Inland Marshes and Prairies
7467,1,Tamaulipan Floodplain Woodland,Riparian,Eastern Floodplain Forests
7468,1,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall Woodland,Riparian,Atlantic Swamp Forests
7469,1,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall Shrubland,Riparian,Atlantic Swamp Forests
7471,1,Southwest Florida Coastal Strand Shrubland,Shrubland,Hammocks
7472,1,Southeast Florida Coastal Strand Shrubland,Shrubland,Hammocks
7474,1,Tamaulipan Floodplain Shrubland,Riparian,Eastern Floodplain Forests
7475,1,Tamaulipan Floodplain Herbaceous ,Riparian,Eastern Floodplain Forests
7476,1,Tamaulipan Riparian Woodland,Riparian,Eastern Small Stream Riparian Forests
7481,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Atlantic Swamp Forests
7482,1,Great Plains Prairie Pothole,Riparian,Depressional Wetland
7483,1,South Florida Everglades Sawgrass Marsh,Riparian,Atlantic Coastal Marsh
7484,1,South Florida Wet Marl Prairie,Riparian,Inland Marshes and Prairies
7485,1,East Gulf Coastal Plain Wet Prairie,Riparian,Inland Marshes and Prairies
7486,1,Texas Saline Coastal Prairie,Riparian,Inland Marshes and Prairies
7487,1,Texas-Louisiana Coastal Prairie Pondshore,Riparian,Inland Marshes and Prairies
7488,1,Eastern Great Plains Wet Meadow-Prairie-Marsh,Riparian,Depressional Wetland
7489,1,Floridian Highlands Freshwater Marsh,Riparian,Inland Marshes and Prairies
7500,1,South Texas Salt and Brackish Tidal Flat,Sparsely Vegetated,Sparse Vegetation
7501,1,Southern Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,Riparian,Atlantic Swamp Forests
7502,1,Central Appalachian Dry Oak-Pine Forest,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland
7503,1,Chihuahuan Loamy Plains Desert Grassland,Grassland,Grassland
7504,1,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,Riparian,Depressional Wetland
7505,1,Ouachita Novaculite Glade and Woodland,Hardwood,Post Oak Woodland and Savanna
7506,1,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Riparian,Hardwood Flatwoods
7507,1,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Conifer,Shortleaf Pine Woodland
7509,1,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Hardwood,White Oak-Beech Forest and Woodland
7510,1,Crowley's Ridge Sand Forest,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland
7511,1,Appalachian Northern Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest
7512,1,Appalachian (Hemlock)-Northern Hardwood Forest,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest
7513,1,Lower Mississippi River Flatwoods,Riparian,Pine Flatwoods
7514,1,Central Florida Herbaceous Pondshore,Riparian,Depressional Wetland
7515,1,Southern Coastal Plain Herbaceous Seep and Bog,Riparian,Inland Marshes and Prairies
7516,1,Atlantic Coastal Plain Sandhill Seep,Riparian,Inland Marshes and Prairies
7517,1,Paleozoic Plateau Bluff and Talus Woodland,Hardwood,Black Oak Woodland and Savanna
7518,1,North-Central Interior Wet Flatwoods,Riparian,Hardwood Flatwoods
7519,1,East-Central Texas Plains Post Oak Savanna and Woodland,Hardwood,Post Oak Woodland and Savanna
7522,1,Northern Atlantic Coastal Plain Heathland,Shrubland,Heathland and Grassland
7523,1,Edwards Plateau Dry-Mesic Slope Forest and Woodland,Conifer-Hardwood,Juniper-Oak
7524,1,Edwards Plateau Mesic Canyon,Hardwood,Bigtooth Maple Woodland
7525,1,Edwards Plateau Riparian Forest and Woodland,Riparian,Eastern Small Stream Riparian Forests
7527,1,East Gulf Coastal Plain Interior Oak Forest,Hardwood,Shortleaf Pine-Oak Forest and Woodland
7545,1,East Gulf Coastal Plain Near-Coast Pine Wet Flatwoods,Riparian,Pine Flatwoods
7546,1,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland
7547,1,Central Florida Pine Wet Flatwoods,Riparian,Pine Flatwoods
7548,1,South Florida Pine Wet Flatwoods,Riparian,Pine Flatwoods
7554,1,Acadian Low-Elevation Hardwood Forest,Hardwood,Spruce-Fir-Hardwood Forest
7555,1,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,Conifer-Hardwood,Spruce-Fir-Hardwood Forest
7556,1,Central Appalachian Oak Rocky Woodland,Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland
7557,1,Central Appalachian Pine-Oak Rocky Woodland,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland
7560,1,Tamaulipan Mesquite Upland Scrub,Shrubland,Desert Scrub
7561,1,Llano Uplift Acidic Herbaceous Glade,Grassland,Glades and Barrens
7562,1,Tamaulipan Riparian Shrubland,Riparian,Eastern Small Stream Riparian Forests
7563,1,Edwards Plateau Riparian Shrubland,Riparian,Eastern Small Stream Riparian Forests
7564,1,Edwards Plateau Riparian Herbaceous,Riparian,Eastern Small Stream Riparian Forests
7565,1,Florida Peninsula Inland Scrub Woodland,Conifer,Southern Scrub Oak
7566,1,Florida Dry Prairie Shruband,Shrubland,Prairies and Barrens
7567,1,Southern Coastal Plain Blackland Prairie Woodland,Conifer-Hardwood,Prairies and Barrens
7571,1,Southern Coastal Plain Seepage Swamp and Baygall Shrubland,Riparian,Atlantic Swamp Forests
7573,1,Tamaulipan Riparian Herbaceous,Riparian,Eastern Small Stream Riparian Forests
7578,1,East Gulf Coastal Plain Wet Savanna,Riparian,Inland Marshes and Prairies
7582,1,Ozark-Ouachita Oak Forest and Woodland,Hardwood,Shortleaf Pine-Oak Forest and Woodland
7583,1,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland
7584,1,West Gulf Coastal Plain Hardwood Forest,Hardwood,Shortleaf Pine Woodland
7585,1,West Gulf Coastal Plain Pine-Hardwood Forest,Conifer-Hardwood,Shortleaf Pine Woodland
7586,1,West Gulf Coastal Plain Sandhill Oak Forest and Woodland,Hardwood,Shortleaf Pine Woodland
7587,1,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Conifer-Hardwood,Shortleaf Pine Woodland
7588,1,East Gulf Coastal Plain Southern Hardwood Flatwoods,Hardwood,Pine Flatwoods
7589,1,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,Conifer-Hardwood,Pine Flatwoods
7590,1,West Gulf Coastal Plain Hardwood Flatwoods,Hardwood,Pine Flatwoods
7591,1,West Gulf Coastal Plain Pine-Hardwood Flatwoods,Conifer-Hardwood,Pine Flatwoods
7662,1,Temperate Pacific Freshwater Emergent Marsh,Riparian,Freshwater Marsh
7663,1,North Pacific Shrub Swamp,Shrubland,Shrub Swamp
7668,1,Temperate Pacific Tidal Salt and Brackish Marsh,Riparian,Tidal Marsh
7733,1,North Pacific Montane Massive Bedrock-Cliff and Talus,Sparsely Vegetated,Sparse Vegetation
7734,1,North Pacific Alpine and Subalpine Bedrock and Scree,Sparsely Vegetated,Sparse Vegetation
7735,1,North American Glacier and Ice Field,Snow-Ice,Snow-Ice
7861,1,Caribbean Coastal Mangrove,Riparian,Mangrove
7867,1,Caribbean Estuary Mangrove,Riparian,Mangrove
7900,1,Western Cool Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7901,1,Western Cool Temperate Urban Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7902,1,Western Cool Temperate Urban Mixed Forest,Developed,Developed-Upland Mixed Forest
7903,1,Western Cool Temperate Urban Herbaceous,Developed,Developed-Upland Herbaceous
7904,1,Western Cool Temperate Urban Shrubland,Developed,Developed-Upland Shrubland
7905,1,Eastern Cool Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7906,1,Eastern Cool Temperate Urban Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7907,1,Eastern Cool Temperate Urban Mixed Forest,Developed,Developed-Upland Mixed Forest
7908,1,Eastern Cool Temperate Urban Herbaceous,Developed,Developed-Upland Herbaceous
7909,1,Eastern Cool Temperate Urban Shrubland,Developed,Developed-Upland Shrubland
7910,1,Western Warm Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7911,1,Western Warm Temperate Urban Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7912,1,Western Warm Temperate Urban Mixed Forest,Developed,Developed-Upland Mixed Forest
7913,1,Western Warm Temperate Urban Herbaceous,Developed,Developed-Upland Herbaceous
7914,1,Western Warm Temperate Urban Shrubland,Developed,Developed-Upland Shrubland
7915,1,Eastern Warm Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7916,1,Eastern Warm Temperate Urban Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7917,1,Eastern Warm Temperate Urban Mixed Forest,Developed,Developed-Upland Mixed Forest
7918,1,Eastern Warm Temperate Urban Herbaceous,Developed,Developed-Upland Herbaceous
7919,1,Eastern Warm Temperate Urban Shrubland,Developed,Developed-Upland Shrubland
7920,1,Western Cool Temperate Developed Ruderal Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7921,1,Western Cool Temperate Developed Ruderal Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7922,1,Western Cool Temperate Developed Ruderal Mixed Forest,Developed,Developed-Upland Mixed Forest
7923,1,Western Cool Temperate Developed Ruderal Shrubland,Developed,Developed-Upland Shrubland
7924,1,Western Cool Temperate Developed Ruderal Grassland,Developed,Developed-Upland Herbaceous
7925,1,Western Warm Temperate Developed Ruderal Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7926,1,Western Warm Temperate Developed Ruderal Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7927,1,Western Warm Temperate Developed Ruderal Mixed Forest,Developed,Developed-Upland Mixed Forest
7928,1,Western Warm Temperate Developed Ruderal Shrubland,Developed,Developed-Upland Shrubland
7929,1,Western Warm Temperate Developed Ruderal Grassland,Developed,Developed-Upland Herbaceous
7930,1,Eastern Cool Temperate Developed Ruderal Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7931,1,Eastern Cool Temperate Developed Ruderal Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7932,1,Eastern Cool Temperate Developed Ruderal Mixed Forest,Developed,Developed-Upland Mixed Forest
7933,1,Eastern Cool Temperate Developed Ruderal Shrubland,Developed,Developed-Upland Shrubland
7934,1,Eastern Cool Temperate Developed Ruderal Grassland,Developed,Developed-Upland Herbaceous
7935,1,Eastern Warm Temperate Developed Ruderal Deciduous Forest,Developed,Developed-Upland Deciduous Forest
7936,1,Eastern Warm Temperate Developed Ruderal Evergreen Forest,Developed,Developed-Upland Evergreen Forest
7937,1,Eastern Warm Temperate Developed Ruderal Mixed Forest,Developed,Developed-Upland Mixed Forest
7938,1,Eastern Warm Temperate Developed Ruderal Shrubland,Developed,Developed-Upland Shrubland
7939,1,Eastern Warm Temperate Developed Ruderal Grassland,Developed,Developed-Upland Herbaceous
7940,1,Western Cool Temperate Developed Ruderal Deciduous Forested Wetland,Developed,Developed-Wetland Mixed Forest
7941,1,Western Cool Temperate Developed Ruderal Evergreen Forested Wetland,Developed,Developed-Wetland Mixed Forest
7942,1,Western Cool Temperate Developed Ruderal Mixed Forested Wetland,Developed,Developed-Wetland Mixed Forest
7943,1,Western Cool Temperate Developed Ruderal Shrub Wetland,Developed,Developed-Wetland Shrubland
7944,1,Western Cool Temperate Developed Ruderal Herbaceous Wetland,Developed,Developed-Wetland Herbaceous
7945,1,Western Warm Temperate Developed Ruderal Deciduous Forested Wetland,Developed,Developed-Wetland Mixed Forest
7946,1,Western Warm Temperate Developed Ruderal Evergreen Forested Wetland,Developed,Developed-Wetland Mixed Forest
7947,1,Western Warm Temperate Developed Ruderal Mixed Forested Wetland,Developed,Developed-Wetland Mixed Forest
7948,1,Western Warm Temperate Developed Ruderal Shrub Wetland,Developed,Developed-Wetland Shrubland
7949,1,Western Warm Temperate Developed Ruderal Herbaceous Wetland,Developed,Developed-Wetland Herbaceous
7950,1,Eastern Cool Temperate Developed Ruderal Deciduous Forested Wetland,Developed,Developed-Wetland Mixed Forest
7951,1,Eastern Cool Temperate Developed Ruderal Evergreen Forested Wetland,Developed,Developed-Wetland Mixed Forest
7952,1,Eastern Cool Temperate Developed Ruderal Mixed Forested Wetland,Developed,Developed-Wetland Mixed Forest
7953,1,Eastern Cool Temperate Developed Ruderal Shrub Wetland,Developed,Developed-Wetland Shrubland
7954,1,Eastern Cool Temperate Developed Ruderal Herbaceous Wetland,Developed,Developed-Wetland Herbaceous
7955,1,Eastern Warm Temperate Developed Ruderal Deciduous Forested Wetland,Developed,Developed-Wetland Mixed Forest
7956,1,Eastern Warm Temperate Developed Ruderal Evergreen Forested Wetland,Developed,Developed-Wetland Mixed Forest
7957,1,Eastern Warm Temperate Developed Ruderal Mixed Forested Wetland,Developed,Developed-Wetland Mixed Forest
7958,1,Eastern Warm Temperate Developed Ruderal Shrub Wetland,Developed,Developed-Wetland Shrubland
7959,1,Eastern Warm Temperate Developed Ruderal Herbaceous Wetland,Developed,Developed-Wetland Herbaceous
7960,1,Western Cool Temperate Orchard,Agricultural,Agricultural-Orchard
7961,1,Western Cool Temperate Vineyard,Agricultural,Agricultural-Vineyard
7962,1,Western Cool Temperate Bush fruit and berries,Agricultural,Agricultural-Bush fruit and berries
7963,1,Western Cool Temperate Row Crop - Close Grown Crop,Agricultural,Agricultural-Row Crop-Close Grown Crop
7964,1,Western Cool Temperate Row Crop,Agricultural,Agricultural-Row Crop
7965,1,Western Cool Temperate Close Grown Crop,Agricultural,Agricultural-Close Grown Crop
7966,1,Western Cool Temperate Fallow/Idle Cropland,Agricultural,Agricultural-Fallow/Idle Cropland
7967,1,Western Cool Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland
7968,1,Western Cool Temperate Wheat,Agricultural,Agricultural-Wheat
7970,1,Eastern Cool Temperate Orchard,Agricultural,Agricultural-Orchard
7971,1,Eastern Cool Temperate Vineyard,Agricultural,Agricultural-Vineyard
7972,1,Eastern Cool Temperate Bush fruit and berries,Agricultural,Agricultural-Bush fruit and berries
7973,1,Eastern Cool Temperate Row Crop - Close Grown Crop,Agricultural,Agricultural-Row Crop-Close Grown Crop
7974,1,Eastern Cool Temperate Row Crop,Agricultural,Agricultural-Row Crop
7975,1,Eastern Cool Temperate Close Grown Crop,Agricultural,Agricultural-Close Grown Crop
7976,1,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural,Agricultural-Fallow/Idle Cropland
7977,1,Eastern Cool Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland
7978,1,Eastern Cool Temperate Wheat,Agricultural,Agricultural-Wheat
7979,1,Eastern Cool Temperate Aquaculture,Agricultural,Agricultual-Aquaculture
7980,1,Western Warm Temperate Orchard,Agricultural,Agricultural-Orchard
7981,1,Western Warm Temperate Vineyard,Agricultural,Agricultural-Vineyard
7982,1,Western Warm Temperate Bush fruit and berries,Agricultural,Agricultural-Bush fruit and berries
7983,1,Western Warm Temperate Row Crop - Close Grown Crop,Agricultural,Agricultural-Row Crop-Close Grown Crop
7984,1,Western Warm Temperate Row Crop,Agricultural,Agricultural-Row Crop
7985,1,Western Warm Temperate Close Grown Crop,Agricultural,Agricultural-Close Grown Crop
7986,1,Western Warm Temperate Fallow/Idle Cropland,Agricultural,Agricultural-Fallow/Idle Cropland
7987,1,Western Warm Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland
7988,1,Western Warm Temperate Wheat,Agricultural,Agricultural-Wheat
7989,1,Western Warm Temperate Aquaculture,Agricultural,Agricultual-Aquaculture
7990,1,Eastern Warm Temperate Orchard,Agricultural,Agricultural-Orchard
7991,1,Eastern Warm Temperate Vineyard,Agricultural,Agricultural-Vineyard
7992,1,Eastern Warm Temperate Bush fruit and berries,Agricultural,Agricultural-Bush fruit and berries
7993,1,Eastern Warm Temperate Row Crop - Close Grown Crop,Agricultural,Agricultural-Row Crop-Close Grown Crop
7994,1,Eastern Warm Temperate Row Crop,Agricultural,Agricultural-Row Crop
7995,1,Eastern Warm Temperate Close Grown Crop,Agricultural,Agricultural-Close Grown Crop
7996,1,Eastern Warm Temperate Fallow/Idle Cropland,Agricultural,Agricultural-Fallow/Idle Cropland
7997,1,Eastern Warm Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland
7998,1,Eastern Warm Temperate Wheat,Agricultural,Agricultural-Wheat
7999,1,Eastern Warm Temperate Aquaculture,Agricultural,Agricultual-Aquaculture
9001,1,Colorado Plateau Mixed Bedrock Canyon and Tableland,Sparsely Vegetated,Sparse Vegetation
9002,1,Columbia Basin Foothill Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9003,1,Great Basin Foothill and Lower Montane Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9004,1,Inter-Mountain Basins Active and Stabilized Dune,Sparsely Vegetated,Sparse Vegetation
9005,1,Inter-Mountain Basins Alkaline Closed Depression,Riparian,Depressional Wetland
9006,1,Inter-Mountain Basins Cliff and Canyon,Sparsely Vegetated,Sparse Vegetation
9008,1,Inter-Mountain Basins Playa,Sparsely Vegetated,Sparse Vegetation
9009,1,Inter-Mountain Basins Shale Badland,Sparsely Vegetated,Sparse Vegetation
9010,1,Inter-Mountain Basins Wash,Sparsely Vegetated,Sparse Vegetation
9011,1,North American Arid West Emergent Marsh,Riparian,Freshwater Marsh
9012,1,Northern Rocky Mountain Lower Montane Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9014,1,Northwestern Great Plains Floodplain Forest and Woodland,Riparian,Western Riparian Woodland and Shrubland
9015,1,Northwestern Great Plains Riparian Forest ,Riparian,Western Riparian Woodland and Shrubland
9016,1,Rocky Mountain Alpine Bedrock and Scree,Sparsely Vegetated,Sparse Vegetation
9017,1,Rocky Mountain Alpine-Montane Wet Meadow,Riparian,Western Herbaceous Wetland
9018,1,Rocky Mountain Cliff Canyon and Massive Bedrock,Sparsely Vegetated,Sparse Vegetation
9019,1,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9021,1,Rocky Mountain Subalpine-Montane Riparian Shrubland,Riparian,Western Riparian Woodland and Shrubland
9022,1,Rocky Mountain Subalpine-Montane Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9023,1,Western Great Plains Badlands,Sparsely Vegetated,Sparse Vegetation
9024,1,Western Great Plains Cliff and Outcrop,Sparsely Vegetated,Sparse Vegetation
9025,1,Western Great Plains Closed Depression Wetland,Riparian,Depressional Wetland
9026,1,Western Great Plains Floodplain Forest and Woodland,Riparian,Western Riparian Woodland and Shrubland
9027,1,Western Great Plains Open Freshwater Depression Wetland,Riparian,Depressional Wetland
9028,1,Western Great Plains Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9029,1,Western Great Plains Saline Depression Wetland,Riparian,Depressional Wetland
9030,1,Columbia Plateau Silver Sagebrush Seasonally Flooded Shrub-Steppe,Riparian,Western Riparian Woodland and Shrubland
9032,1,Columbia Plateau Ash and Tuff Badland,Sparsely Vegetated,Sparse Vegetation
9033,1,Inter-Mountain Basins Volcanic Rock and Cinder Land,Sparsely Vegetated,Sparse Vegetation
9034,1,North American Warm Desert Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9035,1,North American Warm Desert Lower Montane Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9036,1,Acadian Coastal Salt Marsh,Riparian,Atlantic Coastal Marsh
9037,1,Acadian Estuary Marsh,Riparian,Atlantic Coastal Marsh
9038,1,Acadian Maritime Bog,Riparian,Peatland Forests
9039,1,Acadian-Appalachian Conifer Seepage Forest,Riparian,Atlantic Swamp Forests
9040,1,Acadian-North Atlantic Rocky Coast,Sparsely Vegetated,Sparse Vegetation
9041,1,Atlantic Coastal Plain Blackwater Stream Floodplain Forest,Riparian,Eastern Small Stream Riparian Forests
9042,1,Atlantic Coastal Plain Brownwater Stream Floodplain Forest,Riparian,Eastern Small Stream Riparian Forests
9044,1,Atlantic Coastal Plain Embayed Region Tidal Freshwater Marsh,Riparian,Atlantic Coastal Marsh
9045,1,Atlantic Coastal Plain Embayed Region Tidal Salt and Brackish Marsh,Riparian,Atlantic Coastal Marsh
9047,1,Atlantic Coastal Plain Indian River Lagoon Tidal Marsh,Riparian,Atlantic Coastal Marsh
9048,1,Atlantic Coastal Plain Northern Bog,Riparian,Shrub and Herbaceous Peatlands
9050,1,Atlantic Coastal Plain Small Blackwater River Floodplain Forest,Riparian,Eastern Floodplain Forests
9051,1,Atlantic Coastal Plain Small Brownwater River Floodplain Forest,Riparian,Eastern Floodplain Forests
9055,1,Boreal-Laurentian Bog,Riparian,Peatland Forests
9056,1,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Riparian,Peatland Forests
9057,1,Boreal-Laurentian-Acadian Acidic Basin Fen,Riparian,Inland Marshes and Prairies
9059,1,Central Appalachian River Floodplain Forest,Riparian,Eastern Floodplain Forests
9060,1,Central Appalachian Stream and Riparian Woodland,Riparian,Eastern Small Stream Riparian Forests
9061,1,Central Atlantic Coastal Plain Sandy Beach,Sparsely Vegetated,Sparse Vegetation
9062,1,Central California Coast Ranges Cliff and Canyon,Sparsely Vegetated,Sparse Vegetation
9063,1,Central Florida Wet Prairie and Herbaceous Seep,Riparian,Inland Marshes and Prairies
9064,1,Central Interior Acidic Cliff and Talus,Sparsely Vegetated,Sparse Vegetation
9065,1,Central Interior Calcareous Cliff and Talus,Sparsely Vegetated,Sparse Vegetation
9066,1,Central Interior Highlands and Appalachian Sinkhole and Depression Pond,Riparian,Atlantic Swamp Forests
9068,1,Central Texas Coastal Prairie Riparian Forest,Riparian,Eastern Small Stream Riparian Forests
9069,1,Central Texas Coastal Prairie River Floodplain Forest,Riparian,Eastern Floodplain Forests
9071,1,Columbia Bottomlands Forest and Woodland,Riparian,Eastern Floodplain Forests
9073,1,Cumberland Acidic Cliff and Rockhouse,Sparsely Vegetated,Sparse Vegetation
9075,1,Cumberland Seepage Forest,Riparian,Atlantic Swamp Forests
9077,1,East Gulf Coastal Plain Depression Pondshore,Riparian,Depressional Wetland
9080,1,East Gulf Coastal Plain Freshwater Tidal Wooded Swamp,Riparian,Atlantic Swamp Forests
9082,1,East Gulf Coastal Plain Large River Floodplain Forest,Riparian,Eastern Floodplain Forests
9083,1,East Gulf Coastal Plain Northern Seepage Swamp,Riparian,Atlantic Swamp Forests
9085,1,East Gulf Coastal Plain Small Stream and River Floodplain Forest,Riparian,Eastern Small Stream Riparian Forests
9088,1,Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,Conifer,Jack Pine Forest
9089,1,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Conifer,Spruce-Fir-Hardwood Forest
9091,1,Edwards Plateau Cliff,Sparsely Vegetated,Sparse Vegetation
9092,1,Edwards Plateau Floodplain Terrace Forest and Woodland,Riparian,Eastern Floodplain Forests
9094,1,Florida Big Bend Fresh and Oligohaline Tidal Marsh,Riparian,Atlantic Coastal Marsh
9095,1,Florida Big Bend Salt and Brackish Tidal Marsh,Riparian,Atlantic Coastal Marsh
9097,1,Florida Panhandle Beach Vegetation,Sparsely Vegetated,Sparse Vegetation
9098,1,Florida River Floodplain Marsh,Riparian,Inland Marshes and Prairies
9099,1,Great Lakes Acidic Rocky Shore and Cliff,Sparsely Vegetated,Sparse Vegetation
9100,1,Great Lakes Alkaline Rocky Shore and Cliff,Sparsely Vegetated,Sparse Vegetation
9101,1,Great Lakes Dune,Sparsely Vegetated,Sparse Vegetation
9102,1,Great Lakes Freshwater Estuary and Delta,Riparian,Inland Marshes and Prairies
9103,1,Gulf Coast Chenier Plain Beach,Sparsely Vegetated,Sparse Vegetation
9104,1,Gulf Coast Chenier Plain Fresh and Oligohaline Tidal Marsh,Riparian,Atlantic Coastal Marsh
9105,1,Gulf Coast Chenier Plain Salt and Brackish Tidal Marsh,Riparian,Atlantic Coastal Marsh
9106,1,High Allegheny Wetland,Riparian,Atlantic Swamp Forests
9110,1,Klamath-Siskiyou Cliff and Outcrop,Sparsely Vegetated,Sparse Vegetation
9111,1,Laurentian Acidic Rocky Outcrop Woodland,Conifer,Jack Pine Forest
9112,1,Laurentian Jack Pine-Red Pine Forest,Conifer,Jack Pine Forest
9113,1,Laurentian-Acadian Acidic Cliff and Talus,Sparsely Vegetated,Sparse Vegetation
9114,1,Laurentian-Acadian Alkaline Fen,Riparian,Inland Marshes and Prairies
9115,1,Laurentian-Acadian Calcareous Cliff and Talus,Sparsely Vegetated,Sparse Vegetation
9116,1,Laurentian-Acadian Calcareous Rocky Outcrop Woodland,Conifer-Hardwood,Glades and Barrens
9117,1,Laurentian-Acadian Floodplain Forest,Riparian,Eastern Floodplain Forests
9118,1,Laurentian-Acadian Freshwater Marsh,Riparian,Inland Marshes and Prairies
9119,1,Laurentian-Acadian Lakeshore Beach,Sparsely Vegetated,Sparse Vegetation
9120,1,Laurentian-Acadian Wet Meadow,Riparian,Wet Meadow
9121,1,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland,Grassland and Steppe
9122,1,Louisiana Beach,Sparsely Vegetated,Sparse Vegetation
9125,1,Mediterranean California Alpine Bedrock and Scree,Sparsely Vegetated,Sparse Vegetation
9129,1,Mediterranean California Foothill and Lower Montane Riparian Woodland,Riparian,Western Riparian Woodland and Shrubland
9130,1,Mediterranean California Northern Coastal Dune,Sparsely Vegetated,Sparse Vegetation
9133,1,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,Riparian,Western Riparian Woodland and Shrubland
9134,1,Mediterranean California Southern Coastal Dune,Sparsely Vegetated,Sparse Vegetation
9136,1,Mississippi Delta Fresh and Oligohaline Tidal Marsh,Riparian,Atlantic Coastal Marsh
9137,1,Mississippi Delta Salt and Brackish Tidal Marsh,Riparian,Atlantic Coastal Marsh
9138,1,Mississippi River Bottomland Depression,Riparian,Atlantic Swamp Forests
9139,1,Mississippi River High Floodplain (Bottomland) Forest,Riparian,Eastern Floodplain Forests
9140,1,Mississippi River Low Floodplain (Bottomland) Forest,Riparian,Eastern Floodplain Forests
9141,1,Mississippi River Riparian Forest,Riparian,Eastern Floodplain Forests
9142,1,Mississippi Sound Fresh and Oligohaline Tidal Marsh,Riparian,Atlantic Coastal Marsh
9143,1,Mississippi Sound Salt and Brackish Tidal Marsh,Riparian,Atlantic Coastal Marsh
9145,1,North American Warm Desert Active and Stabilized Dune,Sparsely Vegetated,Sparse Vegetation
9146,1,North American Warm Desert Badland,Sparsely Vegetated,Sparse Vegetation
